XOOOOXXXXOXOXXOO,1
OOOOXOXXXXXXOOOX,1
XXOXOOXOOXO XXXO,0
  X  XOO X  X O ,0
 OOOOXX OOXXXXXO,1
 XOOX  OXO  X  X,0
X OOO O XOXXOX X,1
O OXX X  XO X O ,0
XOOOOXX  OXOOXXX,1
OOXXOOXXXX XXOOO,0
X OOX O XXXOO X ,0
XOOO OOXOO XXXXX,1
OXOOXOO XXXOXX  ,0
OX  OXXXXOXOOOX ,0
XOXOXOOOX OXXOXX,0
XOX  OXOX XOOX  ,0
 XOXOO XX OXXOXO,0
OO X  XOXXO  XXO,0
OX OXOXOXXOOXXOX,0
XO XOXOXOXXOXOXO,0
XOOXXXXOOXX OOXO,0
XXXOXOX OOX  XOO,0
 X X XO XOXOOOOX,1
OXOXOXXXOXOXO OX,0
 X   XXOO XOOXOX,0
O  XOX X O X OX ,0
X XOOOXXOXXOOXOX,0
XOXOXXXXOOOOOOXX,1
XX OXOO OXXOXOOX,1
X OOXXOOOO XXXXO,1
O X X XOXOOOO XX,1
X X OXOXOXXOOOX ,0
XXXXOOXXOOXOXOOO,1
XO OX OOXXXXXOO ,0
OXXOXOXO OXOXOXX,0
OOOXOXXXX OOXXXO,0
OXO XOOXXXXOOOXX,0
  X   XO XXOXO O,0
OOXXOOXXOOXXXXO ,0
X OX OOX  XOXOX ,0
OXXXOXXXOXOXOOOO,1
OOXOXOXOXXOXX XO,0
OXXXXOOXOOOOXXXO,1
 OX OOX O X XX  ,0
XOOXOXXXXOO XXOO,0
XX   X OOX OX  O,0
OX   XXOXX OOOOX,1
OXXOXXXXXOOOOXOO,1
XOOXXXOXOXXO OXO,0
X OXXOOOXOX XOX ,0
OO OXOOXXO XXX  ,1
OXXOXXXO  OXOOOX,1
X OX OX   X  OXO,0
 X O XO OX X XO ,0
XOXOOOOXXX OXOX ,1
XOXOXXXX  OXOOOO,1
OXXOXXXOXOXXOOOO,1
 XXOOOX X XO XO ,0
O OXOXOX XX  OX ,0
 OOXX OXXXOXO XO,0
XOXXXOOOOXXOXXOO,1
XOXOXXXOOOOO  XX,1
OOOOXOX OXXXO XX,1
  OX   XOO XO XX,0
X OXOXXXXOO XO O,0
OXXOOOOXXO  XOXX,1
XXOOOXOOOXX XOXX,0
OOXXX OXXXXOOOXO,0
 O XOO XXO X XOX,0
OXOXOXOOOOXXOXXX,1
XXOXX OOOOO XOXX,1
XOXXXOXO XOXOOO ,1
OXX XOO XXO  X O,0
OXOXXXXXOOOOOXXO,1
XOOXOOXXXOOXX XO,0
O XOXXX X XOOXOO,0
OXO  X OXX  XOXO,0
OXO OXX X O XXO ,0
 XXOXOO OXXXOOOX,1
OOOXO X XOXXXO X,0
OO XXXXX  OXOOXO,0
OOOOOXXXOXXOOXXX,1
OXOOXOOXXOXOOXXX,1
XOOXXXOOOXXXOOX ,0
XXOX XOXOOXXOOOX,0
OXOOXO XXXXOXO  ,0
 XO XXOXXOO X  O,0
XOOOX OX OX OXX ,1
XOOXOXOOXOXX  XO,1
OO XXOOO XOXXXOX,1
 OXXXOXOOXOXOXXO,0
XOX XXXOOO OXOOX,1
XX   XOXOXO X OO,0
XX OOXOX XX OOXO,0
OOXXXOX  XXXOOOO,1
XOXOXOXOXXOOOOXX,1
  XOXXOOXOX O OX,1
OOOOOXOXXOXXXXOX,1
O OXXXOXO XOOX X,0
OOOXXXOX  OOXXXO,1
OOXOOX OXXO X XX,0
O XX XOO XOXOXOX,0
OXX OX OXOXOXXO ,0
OO XXOOOX  X XXO,1
 O XXOOXOOOXXXX ,0
XOXOXO OXOXXXXOO,0
  XXO OXO XXO XO,0
XOO XOOOOXXXXO X,1
XXOXOXOOXXX OOXO,0
 X OX   X O XO  ,0
X  X XOOOO X    ,1
OXOXOXOOXOXXOOXX,1
OX  OX  XXOXOXO ,0
OXXOOOOXXOXOOXXX,1
XOOOOXOOXOOXXXXX,1
OX  OXO OX XX   ,0
 OOXOXXXXOOXXO  ,0
OOOOXXO   X XXXO,1
OXXXOOOXXOXOXXO ,0
OOOOXXXXXOOXOXXO,1
XXX XOOOXXOOOXXO,0
X XOOX OOXXX OOX,0
 OOXX XOOXXOX   ,0
OOXXXOOOXXXOOXXO,1
OOXXXXXXOOOOOXXO,1
OOOOXXOXXXXOXO  ,1
XXOXX XOOXOXOXOO,0
XOOXXXOXXOOXXOO ,0
 XOOXO OOOX X XX,1
OOOXXXXXXOXOOX O,0
XO XXXOOXXO OOXO,1
XXXXO XOOXOOXOXO,0
X XO XX  OXOOOOX,1
 XX X XOOOO  XO ,1
XXOOXXOOOOXOXOXX,1
 XO OXXOOXXXO OX,0
  X X XO OO OOXX,1
X OOXXXOOXXOOXXO,0
XOXXOOXXOXOXOXO ,0
XOXXO OXXOOXOXXO,0
OOXXXOOOXOOOXXXX,1
XXXXOOOXXOXO OO ,1
O XXOOX XXO OXOX,0
XOOXXXOOOOXXXXOO,1
 XOOXXX  XOO X O,0
O  XO OXOXXOXXOX,0
XXXXXXOOX OOOO O,1
OXOX XXXXOOOXXOO,0
XOO XXOOXXXOXOXO,0
XOOX OXXOXOO XX ,0
X   OOOOXX  O XX,1
OOOXXO XO XXXOX ,0
X  XX O XOOOXO X,0
XXOXXOXOOOOXXOXO,1
OXXXXOOXX XOXOOO,0
 OXX XO  X OXO  ,0
OOXOOXXXOOXXXXO ,0
OOOXXOXXX OX O X,0
OXX XOXXXOXOXOOO,0
 XXOXOXOOXOXOXOX,0
XXOXXOXOOOOOXXOX,1
OXOOOXXXOX X XO ,0
 OXX X XOOXXOOOX,0
X OXXXOXOOXOOOXX,0
OOX XOOOXX  X OX,1
XOXXOXX OOOOX OX,1
OOXXXXOOXOOXOOXX,1
  X XX OXX OXOOO,0
XXXOOOXOXXXOOOX ,0
XO  XXOOOX  X OX,0
OOXOXXOXOOXOXXOX,1
OX XOXOOXXXO X O,0
XXOXXOOOOXXOXOXO,1
O OXOXXXXOOXXXOO,0
 XOOXOX XOXXOOOX,1
OOXOXX XOXOOXOXX,0
XOXOOOOXXXXOOXOX,1
X O XOO X OXX XO,0
XXOXOXOOX OOX  X,0
OXOXXX O XOOX XO,0
XOO XOOOO OXXXXX,1
OXOOOOXXXXXO O X,1
 X X OOOOO  XX X,1
  XXXOOO OXXOX O,1
   X OXX OXOOOXX,0
O OX XOXXXOXO OX,0
OXXXOOX OOXOXOXX,0
 OXOXXOOX OXXO X,0
XOOOXOOXOXXX O X,1
O  O  O OOXXXXX ,1
OO O OO  XOXXXXX,1
O XX X OO OXOOXX,1
OOOO XXO XOXXXOX,1
OXOXXOXOXXOXOOXO,1
X  OXXOOOOX X XO,1
XXOXOXO XXXOOXOO,0
OX X   X  XO XOO,0
 O XXXXOXX OOOO ,1
OXXO X OX OXX O ,0
OX OOXOX XOX XOX,0
OOOXXXOOXOXOXXOX,1
XXXOXO XXOOXO OO,1
 X XXXOX OOOOXO ,1
OX O X  XXXO OXO,0
XXXOOXXOOOXOOXX ,0
OX XOOXOXOOX XXO,1
 X  OOOOXX     X,1
OX   XOOOXXXXOXO,0
OXXXOOOOXO  X X ,1
OOOOX O  XXXX   ,1
  XXXXOOOOOXXXOO,1
XX XXX O OO OOOX,1
XOXOOX XX O X O ,0
OOOOOXXOXXXOXOXX,1
OXXOOOOXOXXXOXOX,1
OOOXXOXXXO XXOOX,0
XXXXXOOO O OOXXO,1
X OOXO  OXXXO   ,1
XO OXXOOX XOXOX ,0
XOOOXXOOXOXXXXO ,0
OXXOXOXXXOOOOXXO,1
X XXOOOX  OXOOXX,0
O X XOX  XXOOOOX,1
 OX OOXXOX  OX X,0
 OX O X  X   XO ,0
XOXXOOOXXXOOOOXX,1
XXOXOOOOXXXOXOOX,1
XOXXOXXXOOXOOXO ,0
OXXOOXOXOXOXXX O,0
OXOOXOXXO XOX   ,1
XXX OXOOOXXXOXOO,0
XOXOXOX XOOXX O ,0
 XXXOO XOOOOX  X,1
 XXXO OX OXO  XO,0
OOOXOOXOX XXOXXX,0
 XX XOX  XOO XOO,0
XOXXXOOXXOOOOXOX,1
O OXOOXX X OXXOX,0
OXOXXXXOOOOOXXOX,1
XO X OXXOXXOXO O,0
OOXOXXOX O XOXXO,1
OOXOXXOXXOXOOXOX,1
  OXOOX OXOXXXXO,0
OOXOXOOXOXXXOXOX,1
XOXOOOX XXXXOOOX,0
OOXOXXX  OXXO OX,0
 OX XOXXXXOOOXO ,0
OXXOOOOOXXXXXXOO,1
OOOO X   XX  X  ,1
OX OXXXOO XX XOO,0
XXX XXXO OOXOOOO,1
XXX XOOXO OOXOXO,1
OXOXO XXXXOOXXOO,0
O XX X OOXO XX O,0
XX O OO OXXOXO X,1
X XXOOOOOX  O XX,1
XXOOXOXXOO OO XX,1
  X XO XXOOOOXXO,1
OOOXXOXOXOOXXXXO,1
OX   XOXOXOOXOXX,0
 XOXXXOOXOOXXOOX,0
OXXOO XOXXOXX  O,0
  XO XO OXXXXO O,0
OO X   XO XX XO ,0
X XO  X   XOOOOX,1
O XXXXX OOOOOXXO,1
 OXOXOXXO OXXO X,0
XOX OXXXOOOOXXO ,1
XOOXOOX XXOXXXOO,0
O XXOOXXOXOOXOXX,0
X XO OOXO  XO X ,1
XXOXXOXO  XOOOOX,1
XOOOOOX  XOOXXXX,1
O X O X OXXXOOX ,0
 X OOXOOXX  X XO,0
OXXOOOOO  X X XX,1
 OXXOXOXOXOOXXOX,0
X X OXX  XOOOOOX,1
OOXXOOXXXOOOXOXX,1
X XOXXO  XOOOOX ,1
OOXX XOOOO X X X,1
X XX XOOXO  OXOO,1
X XX X OOOOXXOO ,1
 X O XX OOXO OXX,0
OXXXXOXXOOOXXOOO,1
XOXXX XOOXOOOXXO,0
XOXO XOXOOXX  O ,1
XOOXX  XXOOXO XO,0
OXO X  OXXX  OXO,0
OOXOXOXXXXOOOX X,0
OOOOOXXXXOOXXOXX,1
XOOOX XOXXOOXXXO,0
OOXXXXXXOOOX OXO,0
XXOO OXXOXOX OXO,1
OOOXXXOXXXOX OXO,0
 XXOXO XOOOO XX ,1
OOXOOOXXXOXXX OX,0
OOOOX OXXO  X XX,1
OOXXOX  XX OOXOX,0
X O XOXXOOOOXX  ,1
OOXXXXOOOO XO XX,1
XXXOXOOOXXOOOOXX,1
OOXXOOXOXXXX OOX,0
XOOXOXOOXXOXOXOX,1
  OX O XO X   X ,0
OXOO XOXOXXOXOXX,0
XXXOXO OXOXOXOXO,0
O  X  OX  OX  X ,0
XOXO OX OOXOXXX ,0
 OX X XOX OOOOXX,1
OOXX XOXXOOXOXOX,0
X OXXOO XXOOXOX ,0
OOOXOXOOXXOOXXXX,1
X X OX OX OOXOX ,0
XOXXOXOXOXXOO XO,0
OXXOX OOXXXXOOOX,0
X  OXXXOOOOO XX ,1
XOX OXXXXO OOOOX,1
XX XO  XX OXOOOO,1
OXOXXOOOXXXXXOO ,0
XOXOOXXX XOXOOOX,0
X XOOOOOXXOOX XX,1
XOOOXXOO XXOXXOX,0
OOOXXOX  XXXOOX ,0
OXOXOXXXXOOX OOX,0
OXOXOXOXXXOOOOXX,1
OXOOXXXX  XOOOOX,1
 O  XOOOOXXX XXO,1
XXXOOOX  OOOXXXO,1
XOX XOXO XOOXOX ,0
  XXOOX XOXXOXOO,0
X OXOOOO X XOXX ,1
XOXXXOX  X OOOO ,1
O OOXOXXO     XX,1
OO  XXXOOOOXXXXO,1
XOOOOOXXXXO XOX ,1
XXOXXXOOOO OX   ,1
X OOOXXX XOOOOXX,1
XXOXOXXXOXOXOOOO,1
OXXXXXOXOOXOXOOO,1
OXOOOOXXOOXXOXXX,1
O OXXOOOOX OXXXX,1
 O X   XO XXO OX,0
OOXOXOOXOXXXXOXO,1
OX   XOOOXXXXOOX,0
OOOXXXOX OOXXXXO,0
XOOXOXX O XOO XX,0
    XXOOOOX   X ,1
OOOXXXOXX OXOXOX,0
  XOO XOOOX  XXX,0
OO XOOXOOXXXXXXO,0
OOOXXXXXXOXXOOOO,1
XOOOOXO XX OXXXO,1
XXXOOOXOXXOOXX O,0
OXXOXXXXOOXXOOOO,1
OXXOXXXOOOOOOXXX,1
XXX XO  XOOOX O ,0
OOXXXXXO XX OOOO,1
XXOXOOOOXXXOOXOX,1
OXOXOOOXXXOOXXOX,1
O XO XOXOXXX OOX,0
XX O  O OO   XX ,1
XX OXXOOXOOOX  X,0
OOOOXX XOXXXXO O,1
OOXX OXO XXOX OX,0
 X OX XOXXOXOOO ,1
OOXOXXXOOXXOX OX,0
XOXXOOXOXOOOXXOX,1
OXXXOOXOOOOOXXXX,1
OXOOXXXXOOXXXOOO,1
O XOOXXXX  OXXOO,0
OOOX XOXOXXOXXXO,0
OX   XO  X  OX  ,0
 OXXXOOXOXOO XOX,1
XOXX XOXOOXOOOXX,0
 X O  OX O  OXX ,1
OXXX  XOOOOX X O,1
XO X  OX  OXXOOX,0
XXXOX XXOXOOOXOO,0
XOXOXOOXOXXXOXOO,1
 O XO  XXOXOXOX ,0
 O XOXXOXOXO X  ,0
XX OXXXOXO OOOOX,1
XOXXOO OXOOX X  ,1
X XOOXXOXOOXXOXO,0
 OOXX XXO OXXOXO,0
OXOOXXOXOOXXXOOX,1
OOXXXOXOOOOXXXOX,1
OXOOOXOXXOXXOXOX,1
  X  XO  XO  XO ,0
OXX OOXXXOXXOOOX,0
XX OOOOXOXX OXOX,1
XOOXXXOOXXOOX OX,0
XXOOOXXO  X OXOX,0
OXOXXOX XO  X  O,0
OOOXXOXXOX XOOXX,0
 OX OOXXXXOOXX O,0
XXOX X OXXOOOOXO,1
XXOXOOXOXXOXOOXO,1
OXX OOO OXOOXXXX,1
XO OX  OXX X XOO,0
 XOOXO  O  XXX O,1
XXOOXOXOO  OXXOX,1
OX XOOXX X XOOXO,0
XOOXXXOOXO  OOXX,1
O XXXOXOOXX OXO ,0
OOOO  XX OXXXO X,1
OXXXOOXOXOOXXOOX,1
XO OX X XO  X O ,0
XOX   XOOOXOXXXO,0
XXOX O  XX XOOOO,1
X OXOXOOOO   XXX,1
XOOXXOOOOOXXXXOX,1
 X OOXOOOXX XXOX,0
XOXOOOXO XXXXOOX,0
OOXXXOXXOOXOXOOX,1
 XXOOXXXOOOXOOXX,0
 O X XX O XOOX  ,0
O X X X OX  OX O,0
  O  X X XOOOOXX,1
O XXOXOXXO XOOX ,0
XOOXXXXOOXXOOOOX,1
X X  OXX OOOO  X,1
OOXOXOOXOXO XX X,1
XOXOXXXXOOX OOXO,0
O XOXOXOXOXXXOOX,0
XOXX OXOOX  OXXO,0
XXXO OXXXOX OOOO,1
XXXX OXOX OOOOXO,1
OOX XXOOXXOOOXXX,0
OX XOXOXXXOOOOX ,1
XOXXXOOXXOXXOOOO,1
OXOXOOXXOXO OXXX,0
   X O X  X  OXO,0
 X O XOXXOOXXO  ,0
OOOOX X O XXOX X,1
XOXOX OXXXXOXOOO,0
OXX XXOOX XOOOOX,1
OOXXXOXO XOXOXXO,0
OOOXXXXOOOOXOXXX,1
XOOOOXOOXOXXXXOX,1
XO  XXOO XOXOXOX,0
OOXX  XO OXXOXOX,0
O X  OX X XXOOOX,0
XOOXOXXOXOXXOOX ,0
 XO  XXO XXOO XO,0
OXXXXXOOOOX    O,1
X X XO OXXOXOOO ,1
OXX OXOOXXOXXOXO,0
 X XX  X XOOOOO ,1
OOXOXOOOXXXOXXOX,1
O X  OXOX XXO OX,0
XOXXOOOXOXOXXO X,0
 X   X  OXO X O ,0
X OOXO XXXOXX OO,0
XOOXXXO OX   X O,0
OOXOOXXXXOXOO XX,0
XOOXOOXOXOOXXXXO,1
XO XOOOO XXXXXOO,1
XXOX OOOOXXOXX O,1
 XOX XOO XXXOOXO,0
X X OOXX XOO XO ,0
XX  O XXOOOO XOX,1
XXOOXO  O OOX XX,1
XXOOOOXXOOXOXXOX,1
XXXOXXOX OO OOOX,1
OOX  OOOXOXXXXXO,1
OOOXX OX XXX OXO,0
  XOO XOXOXXXXOO,0
OXOO XOXXXO  X  ,0
XOOXXXOOOOXOXOXX,1
XXOX OOOOXOXX   ,1
XXOOOXXXXXXOOOOO,1
XXOO   XXX XOOOO,1
XOXOOXXXOXOXOOX ,0
XOXOXXO OXXOXOOX,0
XXOOOXOXXOXXOOOX,1
XOOOXOX OXOXXXO ,1
OOOOXOXXOXXOOXXX,1
XXOXOXXOOOOXOXOX,1
OXXOXOOXOOXOOXXX,1
XO OXXX  OXOOX  ,0
OOOXXXOXXXOOOXOX,1
XXOXOOOXXOOOXXOX,1
 OXXO OXOX XO X ,0
OXXO XOXXXOOOX  ,0
OXXOXXXOOOOOXXOX,1
 XXX XOXOOOXXOOO,1
OXXXOX XOXXOOOXO,0
OOXXOOOOXOXOXXXX,1
O X  XOOOXXX  OX,0
OOOOXX XXOOOXXX ,1
XXOXXXOOOOOOOXXX,1
XX OOXXOXOOXO OX,1
 XO  XXOOOXX XO ,0
XO XOO X XOXOXXO,0
OX  XXOOOX XOXXO,0
X XOXOXOOXOXXOXO,0
O XXXXOOXO OO  X,1
XOOXXOOXXO XOXXO,0
XOOX XXOOXOXOO X,1
X OOXO OXX XOXXO,0
 X X  X  XOO XOO,0
O XXOOOO XXOXOXX,1
OOOXOXOOXX XX OX,1
XOXOXOXOOXOXOOXX,1
XXOXXOOOXOXXOXOO,1
XO XO  XO XOO XX,0
OXOOOOXOX XXOX X,1
OOX   X  OXX X O,0
OXOX OOXOOX XXX ,0
 X O X XOX O XO ,0
  XOXXOXOOXOX O ,1
XXOXXO OXXOOOXOX,0
 XOXX OXX OXOOXO,0
 O X  X   XOOXOX,0
XO OXXXXOOOO XOX,1
OOXXXXXOXOOXOOOX,1
XXOXXOXOOOXOXOOX,1
 XXOXOO XOOXXX O,0
   X  XXOXO OXO ,0
XXOXO XOOXOOXXXO,0
X  XXXO XOOOX O ,0
X OXXOXXOX OXO O,0
 XXO X OOX O XXO,0
XXO OXOOX   X OX,0
OXOXXXXXOXOOOOOX,1
 OOOO XXXXO  OXX,1
OOOXXOOOOOXXXXXX,1
OXXXOOXOXOX XXOO,0
XOX OOXOXXOOOXXX,0
 XOXO X  XOXXOO ,0
 OOXOXX OXXXOO X,0
OOXX OOXXXOO XOX,1
XOOXOOXXXX OXOOX,0
OOOOOXOXOOXXXXXX,1
XXOOOOXX XO OXXO,1
XXXXXXXOOOOOOOXO,1
XO XXXO  X OOOOX,1
XXOXXOXOOX XXOOO,0
 OXOXXXOOXO XXO ,0
OOXO OOXXX OOXXX,1
  OOXO XOO XX X ,1
XXOOXXOXOXOXOOXO,1
XO X   X  OXOOX ,0
XOO X OOOOXXXXXO,1
  OXXOXOXXXOO XO,0
 XX OOXXO X  OXO,0
OXXXXXXXOOXOOOOO,1
XX  OXXOOXX XOOO,0
O XO X OXXXXOOXO,0
OX XX O X   XO O,0
X XO OXXO OXXOOX,0
XXOXOOOXXXX XOOO,0
OOOOXOXXXOXXXOOX,1
OX  XXOXOXOOOXX ,0
OXXOXOOXX OXXXOO,0
  XXOXOOOXOO XXX,0
 O XOOXX  XO  X ,0
 X   X   XOOX  O,0
XX OX OXOO  XOXO,1
XXOXX OOX XOXO O,0
XOOOX  XXXXXOOOO,1
  OX X  X XXOOOO,1
  OOOOXXXXOXXOOX,1
OXOXOOOOOXXXXXOX,1
  XOOOXXOXO XOXX,0
XOOOXOXOX XOXXOX,0
OXOOOXOXOOXXXOXX,1
 XOOOXXOXXXOXOOX,0
X XXX OOXO OO   ,1
OOXOOXOX XOXX X ,0
X OXXXXOOXXOXOOO,0
XOXOXOOXXXXOOXO ,0
XOOOXOOXXOO XXXX,0
XOXXXOXXOOXXOOOO,1
XO XO OXOOXXX OX,0
OXXXXOOXOOOOOXXX,1
OOXX OOXXXOO XXO,1
XOOOO XXXXOXO OX,1
XXXOOOOOXXOOXOXX,1
OOXOOXXOXO XXXXO,0
XXOO XOOXOOXXXOX,0
OOOOX XOOXX X X ,1
XXOOOX OOXXO XX ,0
X XOXO OXXO  X O,0
OXOXXOOOOXX XX O,1
OX XXXOXXOOOO OX,1
OOXOOX OXXXX  OX,0
OXOOXOXXXXXXOOOO,1
OXXOOOXX OOXXXOX,0
 XX  XOOOOOX X  ,1
XOXOOOOXXOOXXXOX,1
OXOXOXO XXX X OO,0
XXXXXXOOOXOOOOXO,1
XXXXXOOOXXOXOOOO,1
OXX XOOOOOXXO XX,1
XOXX   OOOOOXXX ,1
OX OOXXXO OXOXX ,0
XXOXXO XOOOXX OO,1
X XXOXOXOOXOOOXX,0
XOXXXX OOOOOXOX ,1
XOOOXXOOOXXXOX X,0
O XXOOXOXXOOXXXO,0
OOXXXXOXXXOOOOXO,1
XOOOOOXO XXXOX X,1
XOOOXXXXOOOXXO X,0
 XX OOOXX OOXXO ,1
XOX X XO XOOXXOO,0
X OX OX O XXOX O,0
XXXOOOOOXXXOXOOX,1
OXOO XXO  XXXXOO,0
XOOXXXXOOOOXXXOO,1
XOXXOXXOOOXOXOOX,1
O XXXOXXXOOXOOOX,0
  XOXXO XO OOXXO,1
 X OXOO O    X X,1
OOOX XOXXXXOXOXO,0
XOOOOXXX   XO XO,1
OOOXXXOXXXXXOOOO,1
X OXXOXOXOX X OO,0
OOXX O X X XOO X,0
XXOXXOOXOXOXXOOO,1
OOOXO X   XOX XX,0
OOXOXOXOXOOXXXXO,1
XXOX OX XOXO XOO,0
 XXXX OXOOOOXOXO,1
XOOXOXOOXXOXXOOX,1
XOXXXXOXOXOOX OO,0
OXOXXXOOOOOXXOXX,1
OXXXXOXOOXXOXOO ,0
OXXOXOXOXXXXOOOO,1
OXXOOOOXOXX X OX,1
X XXOX OX  OX OO,0
XXO XO O XOXOO X,1
XOXXXOOXX OXXOOO,0
 XXXXO XOXOOOOOX,1
OX X X OXOOXXOXO,0
OOOOX X OXXXOXXO,1
  XOOX  X O X   ,0
OOOO X XOXXXOXOX,1
XXXOOOOXOXOXOXXO,1
O  OXOOXOXXXXXOO,1
 OOOOX    XX   X,1
OOOXXOOOXXXXOXXO,1
XOOXXOOX OOXXXXO,0
OXXXOOOOXX  XXOO,1
 XXOOXXXXXO OOOO,1
XX  XOOOOXXXOXOO,1
XO  XX OXOXOXOOX,0
 XOXXO XO XOXXOO,0
OOOX OOX XXXXO X,0
XOOXOXOOXOXOXOXX,1
 XXO X OOOOXXO X,1
X OOXXOOXXXOOX  ,0
OXOOXX   XOXX O ,0
XOXXXX OOXXOOXOO,0
XXXOXOOX O XOXOO,1
XXOOXOOXXOOXOXOX,1
 XOO XOX X  OXOX,0
OXXXXOXOOOOOXOXX,1
XXXOXOXOX OXXOOO,0
XOXOOXOOXOXXOXXO,1
XOX XXOO OXXO O ,1
OOOX OXOXXXOXXXO,0
XOOXOXOX OOXXOXX,0
XXOOXXXOXXOOOOXO,1
OOXXXOOXXXOXO XO,0
O OOX OXXOXXOOXX,1
XOXXXO XOOOXOXOX,0
O X   X  OX O X ,0
XOOOOXXXXOXOXOOX,1
  XOOXXXOOOX XOX,0
 X  OXOXOX XOXO ,0
   XO  XO X  XO ,0
OOXXXOXOXX XXOOO,0
OXXOO XXO X OXXO,0
XXOOXOXXOXXOXOOO,1
XOOX XOXOOXXOXXO,0
OOOXOXX XXO X   ,0
XO XXOXO OXOXXO ,0
OOOOXXOXOXXXXOOX,1
XO  XO  X X XOO ,0
XXOOXXXOOOX  XO ,0
XOXXOXOOXOXXOOOX,1
XOOOOX XXXOOXOX ,1
OO XOXXOOXX XO X,0
XXXOXXOOOXOXOOOX,1
XOXOO XOX X OOXX,0
X OXXOXXOX O XOO,0
O XOOXX XOX XO  ,0
  XXXOXX XOOXOOO,0
OOOXXXX X  OXOXO,0
OXX   X   XOOXO ,0
X  XOOOOX XX  O ,1
XXOX OXOXOXXOOOX,0
X XXXOX OXOOOOXO,1
XOOOOXOXX XXX OO,1
OOXOOXOXOXX X  X,0
 XXO XOOOO   XX ,1
XOOOXXXOOXOXOXX ,0
OOOXXXXO OXXXOXO,0
  XOXXO XXOXOO O,1
 XOOOXOOXOXXXXOX,0
OOXO XXXXOOXOXOX,0
XO XX OOOO X XXO,1
X  O XOXXXX OOOO,1
XOXOO XXOOXOXXXO,0
O  XX  X OX OXO ,0
OOXXXXO XOXOXOOX,0
XX OOXOXOOX XXOO,1
XOOOXOXOXXOXOOXX,1
XXOOXXO XOXOXXOO,0
XOX O XXOX XXOOO,0
XOOXXOOOOOX XXX ,1
OXOXXXXXO XOOOO ,1
XO  XXXOOX OOXXO,0
XXOOXX OOXXOXOOX,0
X  OX OOXOOOXXXX,0
XXOOOXOXXXOOOX X,0
XXOO XOXXXOOOXXO,0
OXXX XOO O OOX X,1
X O XOO XX  OX  ,0
XOXXXXOOOOOXXXOO,1
X OOOOX X  O XX ,1
OOOOXXXXXOXOXXOO,1
OXOOXOXOOXOOXXXX,1
OOXXOOOOOXXXOXXX,1
  X     XXOOOOX ,1
XOOXXO XOXOXXOXO,0
  XX X X OOOO OX,1
 OX  OXXOX XOXO ,0
O XXOOXXO X OOXX,0
OXOOOXX XXOXXOOX,0
 O XOXXOXXOO XXO,0
 OXOO XXOXOX   X,0
OXXXXOOXXXOO XOO,0
OOXOOOOXXOXXXOXX,1
X X XXOOOOOXX O ,1
XXXOOOOXOO OXX X,1
OOOOXXXOOXXOOXXX,1
XXOXO XOOXXXOOOX,0
 XOOXOO OX  XXOX,1
OXXO XOOXXXOOXXO,0
XXXXOOOOXOXOXOOX,1
 OXOXXOOXOXXXOXO,0
 OOX XXXOOOXX OX,0
 XXOOXXOXX XOOOO,1
OOOOXXOO  X  XXX,1
X X OO XXOOOX   ,1
XXXOXXXOOXOOOOXO,1
 XOX XXOXOXOOOX ,0
   XX  OOOO  XX ,1
XOOO OXXO X OX X,1
XOO XO  XXXXOOXO,0
OXOOXXO OOXOXXX ,1
OOXXX XOXOO OXXO,1
OXX OXX X XOXOOO,0
OXXX XXOXOXOXOOO,0
 X OOOOXX    XOX,1
 XX X XOXOOOXOOX,0
  XXXX OO O OOX ,1
 XOX OOXXOXOXOX ,0
 XX XOXO OOXO OX,1
O XXX XXOXXOOOOO,1
OX XXOOXOXOXXOXO,0
OOOOXXOOXXOXXOXX,1
X OOXXOOOX XOX X,0
XXOXOOX OOXOXOXX,0
OXOXXOXXOX XOOXO,0
O XOOOOXXXXO X  ,1
XXOX OOOX OXOOXX,1
OOXOOX XXXOOOXXX,0
 X O X OXOO XXOX,0
OOXXXOXX  XOOX O,0
OOOO XXOXXXO OXX,1
 OOX XXXOOX  X O,0
X XOXO  XOOOXXOX,0
XOOOOXXO XO  X X,1
OXXXX XOOOXO X O,0
XO OXXOOX   XX O,0
OXXXXXOXOOOXXOOO,1
OXOO XXXO XX OXO,0
OX OOXOXXXOXXOOX,0
X  X OXXOOXOOOXX,0
OXXXOOOO  XXOXXO,1
 OXOOXOOX  XX X ,0
XOX O OOOOXXXXOX,1
OXOOXOXOOXXXOXOX,1
X OXXXOXOXO  XOO,0
 OOOOXXXXXOX XOO,1
OOXO  X OX   XX ,0
 X  XO O OOXO XX,1
X X  OX OXOO XOX,0
O XXOXX  XOOOO X,1
   XO XOXXX OXOO,0
XXXOOXOOOOOOXXXX,1
X OXOOOXXXOOXO X,1
XO XXOOXXXOOOXXO,0
   X XOXOOOXXXOO,1
X X XX O XO OOO ,1
 OOOO X X XX O X,1
XOXXOXOO X OXO X,0
XOOOXXXOOXXXXO O,0
OXOXXOXXOOOX OXX,0
XOOXX OOXXOOXXOX,0
XOXOOOOXXXXOXOXO,1
OXXOX XXXOOOOO X,1
X X XOOOXXOOXOX ,0
XOXOOOXX XOXOOXX,0
X OOXXX OOXOX XO,0
OXXOXOXXXO OXOXO,0
OOXOXOOXOXXXXOXO,1
O OX X X O XO X ,0
OXOXOXXOXXOOOOXX,1
 XOOXOX OX  XOOX,1
